Order_ID;Order Date;Order_YearQuarter;Order_YearMonth;Retailer_ID;Product_SKU;Product_Price;Product_Cost;Order_Quantity;Sales_Amount;Cost_of_Goods_Sold;Profit;Profit_Margin
223;31/01/2020;2020Q1;202001;246;MH13-XL-Lavender;£23,00;£19,44;38;£874,00;£738,72; £135,28 ;15%
224;31/01/2020;2020Q1;202001;488;MH13-XS-Blue;£23,00;£9,27;42;£966,00;£389,34; £576,66 ;60%
225;01/02/2020;2020Q1;202002;693;MH08-L-Brown;£43,00;£20,27;36;£1548,00;£729,72; £818,28 ;53%
226;01/02/2020;2020Q1;202002;14;MH13-XS-Green;£45,00;£22,10;26;£1170,00;£574,60; £595,40 ;51%
227;02/02/2020;2020Q1;202002;669;MH01-L-Gray;£38,00;£16,42;32;£1216,00;£525,44; £690,56 ;57%
228;02/02/2020;2020Q1;202002;650;MH13-XS-Lavender;£39,00;£12,68;22;£858,00;£278,96; £579,04 ;67%
229;02/02/2020;2020Q1;202002;401;MH09-S-Pink;£22,00;£9,79;35;£770,00;£342,65; £427,35 ;56%
230;02/02/2020;2020Q1;202002;254;MH01-XS-Gray;£26,00;£12,96;36;£936,00;£466,56; £469,44 ;50%
231;02/02/2020;2020Q1;202002;741;MJ01-S-Pink;£45,00;£25,03;33;£1485,00;£825,99; £659,01 ;44%
232;02/02/2020;2020Q1;202002;178;MJ01-L-Orange;£59,00;£24,43;43;£2537,00;£1050,49; £1486,51 ;59%
233;02/02/2020;2020Q1;202002;310;MJ01-L-Red;£50,00;£19,25;9;£450,00;£173,25; £276,75 ;62%
234;02/02/2020;2020Q1;202002;310;MJ01-L-Yellow;£56,00;£21,27;14;£784,00;£297,78; £486,22 ;62%
235;02/02/2020;2020Q1;202002;310;MJ01-M-Orange;£65,00;£23,07;46;£2990,00;£1061,22; £1928,78 ;65%
236;02/02/2020;2020Q1;202002;593;MJ01-M-Red;£55,00;£17,12;47;£2585,00;£804,64; £1780,36 ;69%
237;02/02/2020;2020Q1;202002;215;MJ01-M-Yellow;£43,00;£21,80;10;£430,00;£218,00; £212,00 ;49%
238;02/02/2020;2020Q1;202002;425;MJ01-S-Orange;£63,00;£29,61;18;£1134,00;£532,98; £601,02 ;53%
239;02/02/2020;2020Q1;202002;287;MJ01-S-Red;£65,00;£22,63;2;£130,00;£45,26; £84,74 ;65%
240;02/02/2020;2020Q1;202002;637;MJ01-S-Yellow;£53,00;£23,07;20;£1060,00;£461,40; £598,60 ;56%
241;02/02/2020;2020Q1;202002;629;MJ01-XL-Orange;£63,00;£33,37;50;£3150,00;£1668,50; £1481,50 ;47%
242;02/02/2020;2020Q1;202002;758;MJ01-XL-Red;£47,00;£19,57;40;£1880,00;£782,80; £1097,20 ;58%
243;03/02/2020;2020Q1;202002;660;MJ01-XL-Yellow;£57,00;£22,64;29;£1653,00;£656,56; £996,44 ;60%
244;03/02/2020;2020Q1;202002;152;MJ01-XS-Orange;£63,00;£25,20;3;£189,00;£75,60; £113,40 ;60%
245;03/02/2020;2020Q1;202002;577;MJ01-XS-Red;£41,00;£21,35;6;£246,00;£128,10; £117,90 ;48%
246;03/02/2020;2020Q1;202002;397;MJ01-XS-Yellow;£40,00;£28,08;48;£1920,00;£1347,84; £572,16 ;30%
247;03/02/2020;2020Q1;202002;444;MJ02-S-Pink;£56,00;£33,18;15;£840,00;£497,70; £342,30 ;41%
248;03/02/2020;2020Q1;202002;734;MJ02-L-Green;£52,00;£14,56;39;£2028,00;£567,84; £1460,16 ;72%
249;03/02/2020;2020Q1;202002;137;MH03-XS-Green;£35,00;£12,26;23;£805,00;£281,98; £523,02 ;65%
250;04/02/2020;2020Q1;202002;389;MJ02-L-Orange;£59,00;£27,04;24;£1416,00;£648,96; £767,04 ;54%
251;04/02/2020;2020Q1;202002;613;MH01-XL-Gray;£29,00;£18,57;4;£116,00;£74,28; £41,72 ;36%
252;04/02/2020;2020Q1;202002;562;MJ02-L-Red;£40,00;£19,09;30;£1200,00;£572,70; £627,30 ;52%
253;04/02/2020;2020Q1;202002;696;MJ02-M-Green;£46,00;£31,10;45;£2070,00;£1399,50; £670,50 ;32%
254;04/02/2020;2020Q1;202002;158;MJ02-M-Orange;£45,00;£29,25;2;£90,00;£58,50; £31,50 ;35%
255;04/02/2020;2020Q1;202002;362;MJ02-M-Red;£51,00;£16,61;16;£816,00;£265,76; £550,24 ;67%
256;05/02/2020;2020Q1;202002;97;MJ02-S-Green;£60,00;£22,34;46;£2760,00;£1027,64; £1732,36 ;63%
257;05/02/2020;2020Q1;202002;662;MJ02-S-Orange;£60,00;£34,20;30;£1800,00;£1026,00; £774,00 ;43%
258;05/02/2020;2020Q1;202002;34;MH10-XL-Black;£39,00;£11,04;28;£1092,00;£309,12; £782,88 ;72%
259;05/02/2020;2020Q1;202002;367;MJ02-S-Red;£55,00;£18,76;14;£770,00;£262,64; £507,36 ;66%
260;05/02/2020;2020Q1;202002;407;MJ02-XL-Green;£55,00;£26,30;46;£2530,00;£1209,80; £1320,20 ;52%
261;06/02/2020;2020Q1;202002;65;MJ02-XL-Orange;£46,00;£23,68;4;£184,00;£94,72; £89,28 ;49%
262;06/02/2020;2020Q1;202002;332;MJ02-XL-Red;£57,00;£22,16;47;£2679,00;£1041,52; £1637,48 ;61%
263;06/02/2020;2020Q1;202002;20;MJ02-XS-Green;£65,00;£24,90;38;£2470,00;£946,20; £1523,80 ;62%
264;06/02/2020;2020Q1;202002;706;MJ02-XS-Orange;£54,00;£19,50;20;£1080,00;£390,00; £690,00 ;64%
265;07/02/2020;2020Q1;202002;126;MJ02-XS-Red;£50,00;£24,54;43;£2150,00;£1055,22; £1094,78 ;51%
266;08/02/2020;2020Q1;202002;348;MJ03-S-Pink;£58,00;£29,57;44;£2552,00;£1301,08; £1250,92 ;49%
267;08/02/2020;2020Q1;202002;401;MJ03-L-Black;£59,00;£23,60;7;£413,00;£165,20; £247,80 ;60%
268;08/02/2020;2020Q1;202002;114;MJ03-L-Green;£65,00;£23,64;41;£2665,00;£969,24; £1695,76 ;64%
269;08/02/2020;2020Q1;202002;777;MH01-XS-Black;£31,00;£9,98;22;£682,00;£219,56; £462,44 ;68%
270;08/02/2020;2020Q1;202002;334;MJ03-L-Red;£56,00;£22,82;5;£280,00;£114,10; £165,90 ;59%
271;09/02/2020;2020Q1;202002;721;MJ03-M-Black;£43,00;£26,66;36;£1548,00;£959,76; £588,24 ;38%
272;09/02/2020;2020Q1;202002;656;MJ03-M-Green;£43,00;£29,49;18;£774,00;£530,82; £243,18 ;31%
273;09/02/2020;2020Q1;202002;16;MJ03-M-Red;£48,00;£21,49;48;£2304,00;£1031,52; £1272,48 ;55%
274;09/02/2020;2020Q1;202002;7;MH04-S-Green;£39,00;£16,63;17;£663,00;£282,71; £380,29 ;57%
275;09/02/2020;2020Q1;202002;384;MJ03-S-Black;£57,00;£15,39;7;£399,00;£107,73; £291,27 ;73%
276;10/02/2020;2020Q1;202002;784;MJ03-S-Green;£42,00;£16,39;38;£1596,00;£622,82; £973,18 ;61%
277;10/02/2020;2020Q1;202002;326;MH05-M-Green;£34,00;£12,81;15;£510,00;£192,15; £317,85 ;62%
278;10/02/2020;2020Q1;202002;314;MJ03-S-Red;£53,00;£32,60;31;£1643,00;£1010,60; £632,40 ;38%
279;10/02/2020;2020Q1;202002;353;MJ03-XL-Black;£56,00;£28,56;17;£952,00;£485,52; £466,48 ;49%
280;10/02/2020;2020Q1;202002;404;MJ01-L-Orange;£59,00;£24,43;31;£1829,00;£757,33; £1071,67 ;59%
281;10/02/2020;2020Q1;202002;631;MH01-L-Gray;£37,00;£16,42;37;£1369,00;£607,54; £761,46 ;56%
282;10/02/2020;2020Q1;202002;393;MH02-XL-Black;£42,00;£16,30;22;£924,00;£358,60; £565,40 ;61%
283;10/02/2020;2020Q1;202002;591;MJ03-XL-Green;£61,00;£24,30;13;£793,00;£315,90; £477,10 ;60%
284;10/02/2020;2020Q1;202002;656;MJ03-XL-Red;£49,00;£23,25;1;£49,00;£23,25; £25,75 ;53%
285;10/02/2020;2020Q1;202002;777;MJ03-XS-Black;£55,00;£30,13;20;£1100,00;£602,60; £497,40 ;45%
286;10/02/2020;2020Q1;202002;133;MJ03-XS-Green;£45,00;£24,66;14;£630,00;£345,24; £284,76 ;45%
287;10/02/2020;2020Q1;202002;108;MH07-S-Green;£37,00;£14,41;22;£814,00;£317,02; £496,98 ;61%
288;11/02/2020;2020Q1;202002;220;MJ03-XS-Red;£45,00;£20,34;44;£1980,00;£894,96; £1085,04 ;55%
289;11/02/2020;2020Q1;202002;727;MJ04-S-Pink;£54,00;£21,03;6;£324,00;£126,18; £197,82 ;61%
290;11/02/2020;2020Q1;202002;627;MJ04-L-Black;£63,00;£25,24;42;£2646,00;£1060,08; £1585,92 ;60%
291;11/02/2020;2020Q1;202002;482;MJ04-L-Blue;£44,00;£18,48;45;£1980,00;£831,60; £1148,40 ;58%
292;11/02/2020;2020Q1;202002;362;MJ04-L-Purple;£48,00;£25,36;48;£2304,00;£1217,28; £1086,72 ;47%
293;12/02/2020;2020Q1;202002;573;MJ04-M-Black;£59,00;£18,99;47;£2773,00;£892,53; £1880,47 ;68%
294;12/02/2020;2020Q1;202002;754;MJ04-M-Blue;£64,00;£16,96;8;£512,00;£135,68; £376,32 ;74%
295;12/02/2020;2020Q1;202002;74;MJ04-M-Purple;£54,00;£19,14;4;£216,00;£76,56; £139,44 ;65%
296;12/02/2020;2020Q1;202002;653;MJ04-S-Black;£62,00;£30,32;34;£2108,00;£1030,88; £1077,12 ;51%
297;13/02/2020;2020Q1;202002;358;MJ04-S-Blue;£46,00;£18,27;30;£1380,00;£548,10; £831,90 ;60%
298;13/02/2020;2020Q1;202002;276;MJ04-S-Purple;£43,00;£21,16;3;£129,00;£63,48; £65,52 ;51%
299;13/02/2020;2020Q1;202002;298;MJ04-XL-Black;£40,00;£24,40;13;£520,00;£317,20; £202,80 ;39%
300;13/02/2020;2020Q1;202002;270;MH13-M-Green;£40,00;£22,97;20;£800,00;£459,40; £340,60 ;43%
301;13/02/2020;2020Q1;202002;344;MJ04-XL-Blue;£40,00;£19,53;34;£1360,00;£664,02; £695,98 ;51%
302;13/02/2020;2020Q1;202002;508;MJ04-XL-Purple;£43,00;£20,23;46;£1978,00;£930,58; £1047,42 ;53%
303;13/02/2020;2020Q1;202002;555;MJ04-XS-Black;£61,00;£22,90;4;£244,00;£91,60; £152,40 ;62%
304;13/02/2020;2020Q1;202002;68;MJ01-XS-Yellow;£57,00;£28,08;23;£1311,00;£645,84; £665,16 ;51%
305;14/02/2020;2020Q1;202002;376;MJ04-XS-Blue;£46,00;£20,52;24;£1104,00;£492,48; £611,52 ;55%
306;14/02/2020;2020Q1;202002;397;MJ04-XS-Purple;£58,00;£18,56;37;£2146,00;£686,72; £1459,28 ;68%
307;14/02/2020;2020Q1;202002;131;MH05-M-Green;£33,00;£12,81;15;£495,00;£192,15; £302,85 ;61%
308;14/02/2020;2020Q1;202002;79;MJ06-S-Pink;£41,00;£29,65;15;£615,00;£444,75; £170,25 ;28%
309;14/02/2020;2020Q1;202002;252;MJ06-L-Blue;£57,00;£21,42;28;£1596,00;£599,76; £996,24 ;62%
310;14/02/2020;2020Q1;202002;504;MH07-XL-Black;£37,00;£17,70;41;£1517,00;£725,70; £791,30 ;52%
311;15/02/2020;2020Q1;202002;232;MJ06-L-Green;£47,00;£25,40;2;£94,00;£50,80; £43,20 ;46%
312;15/02/2020;2020Q1;202002;146;MJ06-L-Purple;£59,00;£32,63;10;£590,00;£326,30; £263,70 ;45%
313;15/02/2020;2020Q1;202002;604;MJ06-M-Blue;£65,00;£31,21;22;£1430,00;£686,62; £743,38 ;52%
314;15/02/2020;2020Q1;202002;142;MJ06-M-Green;£46,00;£11,96;44;£2024,00;£526,24; £1497,76 ;74%
315;15/02/2020;2020Q1;202002;710;MJ06-M-Purple;£57,00;£23,82;5;£285,00;£119,10; £165,90 ;58%
316;16/02/2020;2020Q1;202002;2;MJ06-S-Blue;£63,00;£23,16;30;£1890,00;£694,80; £1195,20 ;63%
317;16/02/2020;2020Q1;202002;441;MJ06-S-Green;£63,00;£25,53;8;£504,00;£204,24; £299,76 ;59%
318;17/02/2020;2020Q1;202002;403;MH10-M-Red;£35,00;£18,22;37;£1295,00;£674,14; £620,86 ;48%
319;17/02/2020;2020Q1;202002;130;MJ06-S-Purple;£47,00;£20,68;29;£1363,00;£599,72; £763,28 ;56%
320;17/02/2020;2020Q1;202002;273;MJ06-XL-Blue;£65,00;£23,40;48;£3120,00;£1123,20; £1996,80 ;64%
321;17/02/2020;2020Q1;202002;420;MJ06-XL-Green;£48,00;£29,28;33;£1584,00;£966,24; £617,76 ;39%
322;17/02/2020;2020Q1;202002;681;MH05-M-Green;£45,00;£12,81;37;£1665,00;£473,97; £1191,03 ;72%
323;17/02/2020;2020Q1;202002;172;MJ06-XL-Purple;£48,00;£20,14;4;£192,00;£80,56; £111,44 ;58%
324;18/02/2020;2020Q1;202002;531;MJ06-XS-Blue;£61,00;£28,11;49;£2989,00;£1377,39; £1611,61 ;54%
325;18/02/2020;2020Q1;202002;180;MJ06-XS-Green;£52,00;£29,64;37;£1924,00;£1096,68; £827,32 ;43%
326;18/02/2020;2020Q1;202002;269;MJ06-XS-Purple;£49,00;£20,58;24;£1176,00;£493,92; £682,08 ;58%
327;18/02/2020;2020Q1;202002;755;MJ02-XS-Red;£50,00;£24,54;48;£2400,00;£1177,92; £1222,08 ;51%
328;18/02/2020;2020Q1;202002;226;MJ07-S-Pink;£47,00;£29,51;41;£1927,00;£1209,91; £717,09 ;37%
329;18/02/2020;2020Q1;202002;296;MJ07-L-Black;£42,00;£21,84;31;£1302,00;£677,04; £624,96 ;48%
330;19/02/2020;2020Q1;202002;437;MJ07-L-Red;£54,00;£18,05;11;£594,00;£198,55; £395,45 ;67%
331;19/02/2020;2020Q1;202002;166;MJ07-L-Yellow;£45,00;£20,18;18;£810,00;£363,24; £446,76 ;55%
332;19/02/2020;2020Q1;202002;288;MJ07-M-Black;£40,00;£20,60;39;£1560,00;£803,40; £756,60 ;49%
333;20/02/2020;2020Q1;202002;236;MJ07-M-Red;£58,00;£21,69;42;£2436,00;£910,98; £1525,02 ;63%
334;20/02/2020;2020Q1;202002;611;MH08-XS-Red;£43,00;£15,05;27;£1161,00;£406,35; £754,65 ;65%
335;20/02/2020;2020Q1;202002;671;MJ01-XL-Orange;£58,00;£33,37;50;£2900,00;£1668,50; £1231,50 ;42%
336;20/02/2020;2020Q1;202002;434;MH04-XL-Yellow;£22,00;£13,22;40;£880,00;£528,80; £351,20 ;40%
337;21/02/2020;2020Q1;202002;474;MH08-S-Purple;£33,00;£13,74;22;£726,00;£302,28; £423,72 ;58%
338;21/02/2020;2020Q1;202002;774;MJ07-M-Yellow;£45,00;£21,38;30;£1350,00;£641,40; £708,60 ;52%
339;21/02/2020;2020Q1;202002;210;MJ07-S-Black;£61,00;£29,05;17;£1037,00;£493,85; £543,15 ;52%
340;21/02/2020;2020Q1;202002;639;MJ07-S-Red;£65,00;£23,40;19;£1235,00;£444,60; £790,40 ;64%
341;22/02/2020;2020Q1;202002;535;MJ07-S-Yellow;£55,00;£24,87;1;£55,00;£24,87; £30,13 ;55%
342;22/02/2020;2020Q1;202002;390;MJ07-XL-Black;£43,00;£19,40;46;£1978,00;£892,40; £1085,60 ;55%
343;22/02/2020;2020Q1;202002;513;MJ07-XL-Red;£40,00;£17,92;17;£680,00;£304,64; £375,36 ;55%
344;22/02/2020;2020Q1;202002;57;MH10-M-Black;£36,00;£11,96;12;£432,00;£143,52; £288,48 ;67%
345;23/02/2020;2020Q1;202002;180;MJ07-XL-Yellow;£62,00;£33,48;31;£1922,00;£1037,88; £884,12 ;46%
346;23/02/2020;2020Q1;202002;36;MH08-S-Purple;£30,00;£13,74;22;£660,00;£302,28; £357,72 ;54%
347;23/02/2020;2020Q1;202002;520;MJ07-XS-Black;£41,00;£25,15;3;£123,00;£75,45; £47,55 ;39%
348;23/02/2020;2020Q1;202002;292;MJ07-XS-Red;£62,00;£20,52;39;£2418,00;£800,28; £1617,72 ;67%
349;23/02/2020;2020Q1;202002;510;MJ07-XS-Yellow;£45,00;£21,64;31;£1395,00;£670,84; £724,16 ;52%
350;24/02/2020;2020Q1;202002;390;MJ01-L-Orange;£51,00;£24,43;23;£1173,00;£561,89; £611,11 ;52%
351;24/02/2020;2020Q1;202002;196;MH05-XS-Green;£26,00;£13,78;20;£520,00;£275,60; £244,40 ;47%
352;24/02/2020;2020Q1;202002;311;MH10-XS-Black;£23,00;£13,32;24;£552,00;£319,68; £232,32 ;42%
353;24/02/2020;2020Q1;202002;185;MJ08-S-Pink;£61,00;£28,21;20;£1220,00;£564,20; £655,80 ;54%
354;24/02/2020;2020Q1;202002;482;MJ08-L-Blue;£51,00;£27,33;15;£765,00;£409,95; £355,05 ;46%
355;24/02/2020;2020Q1;202002;323;MJ08-L-Gray;£60,00;£16,20;20;£1200,00;£324,00; £876,00 ;73%
356;24/02/2020;2020Q1;202002;702;MH04-XS-Yellow;£23,00;£13,36;22;£506,00;£293,92; £212,08 ;42%
357;24/02/2020;2020Q1;202002;108;MJ08-L-Green;£59,00;£39,53;9;£531,00;£355,77; £175,23 ;33%
358;24/02/2020;2020Q1;202002;421;MH12-L-Red;£25,00;£10,64;22;£550,00;£234,08; £315,92 ;57%
359;25/02/2020;2020Q1;202002;205;MH03-XL-Green;£41,00;£13,43;28;£1148,00;£376,04; £771,96 ;67%
360;25/02/2020;2020Q1;202002;59;MJ08-M-Blue;£50,00;£14,03;14;£700,00;£196,42; £503,58 ;72%
361;25/02/2020;2020Q1;202002;74;MJ08-M-Gray;£57,00;£33,06;39;£2223,00;£1289,34; £933,66 ;42%
362;25/02/2020;2020Q1;202002;422;MJ08-M-Green;£50,00;£23,96;10;£500,00;£239,60; £260,40 ;52%
363;25/02/2020;2020Q1;202002;126;MJ08-S-Blue;£57,00;£31,60;16;£912,00;£505,60; £406,40 ;45%
364;26/02/2020;2020Q1;202002;315;MJ08-S-Gray;£60,00;£25,73;23;£1380,00;£591,79; £788,21 ;57%
365;26/02/2020;2020Q1;202002;354;MJ08-S-Green;£40,00;£20,24;18;£720,00;£364,32; £355,68 ;49%
366;26/02/2020;2020Q1;202002;509;MJ08-XL-Blue;£43,00;£23,87;29;£1247,00;£692,23; £554,77 ;44%
367;26/02/2020;2020Q1;202002;497;MJ08-XL-Gray;£64,00;£25,72;46;£2944,00;£1183,12; £1760,88 ;60%
368;27/02/2020;2020Q1;202002;23;MJ08-XL-Green;£60,00;£19,80;25;£1500,00;£495,00; £1005,00 ;67%
369;27/02/2020;2020Q1;202002;615;MJ06-L-Blue;£59,00;£21,42;13;£767,00;£278,46; £488,54 ;64%
370;27/02/2020;2020Q1;202002;230;MJ08-XS-Blue;£56,00;£18,97;38;£2128,00;£720,86; £1407,14 ;66%
371;27/02/2020;2020Q1;202002;579;MH07-XL-Green;£29,00;£11,46;1;£29,00;£11,46; £17,54 ;60%
372;27/02/2020;2020Q1;202002;686;MJ08-XS-Gray;£43,00;£23,68;8;£344,00;£189,44; £154,56 ;45%
373;27/02/2020;2020Q1;202002;295;MJ08-XS-Green;£41,00;£16,06;37;£1517,00;£594,22; £922,78 ;61%
374;27/02/2020;2020Q1;202002;126;MJ09-S-Pink;£44,00;£24,52;10;£440,00;£245,20; £194,80 ;44%
375;28/02/2020;2020Q1;202002;559;MH09-L-Green;£34,00;£14,01;29;£986,00;£406,29; £579,71 ;59%
376;28/02/2020;2020Q1;202002;651;MJ09-L-Blue;£45,00;£24,30;15;£675,00;£364,50; £310,50 ;46%
377;28/02/2020;2020Q1;202002;544;MJ09-L-White;£57,00;£17,10;1;£57,00;£17,10; £39,90 ;70%
378;28/02/2020;2020Q1;202002;673;MJ09-L-Yellow;£57,00;£32,23;20;£1140,00;£644,60; £495,40 ;43%
379;28/02/2020;2020Q1;202002;465;MH08-M-Red;£22,00;£11,90;47;£1034,00;£559,30; £474,70 ;46%
380;28/02/2020;2020Q1;202002;266;MH02-S-Blue;£43,00;£17,37;3;£129,00;£52,11; £76,89 ;60%
381;01/03/2020;2020Q1;202003;33;MH07-M-Black;£45,00;£14,68;34;£1530,00;£499,12; £1030,88 ;67%
382;02/03/2020;2020Q1;202003;416;MJ09-M-Blue;£46,00;£18,40;6;£276,00;£110,40; £165,60 ;60%
383;02/03/2020;2020Q1;202003;500;MJ09-M-White;£63,00;£26,46;14;£882,00;£370,44; £511,56 ;58%
384;02/03/2020;2020Q1;202003;82;MJ09-M-Yellow;£44,00;£21,65;1;£44,00;£21,65; £22,35 ;51%
385;03/03/2020;2020Q1;202003;586;MJ01-XL-Yellow;£64,00;£22,64;44;£2816,00;£996,16; £1819,84 ;65%
386;03/03/2020;2020Q1;202003;624;MJ09-S-Blue;£65,00;£34,19;5;£325,00;£170,95; £154,05 ;47%
387;03/03/2020;2020Q1;202003;310;MJ09-S-White;£62,00;£32,30;36;£2232,00;£1162,80; £1069,20 ;48%
388;03/03/2020;2020Q1;202003;672;MJ09-S-Yellow;£62,00;£22,31;25;£1550,00;£557,75; £992,25 ;64%
389;03/03/2020;2020Q1;202003;600;MJ09-XL-Blue;£46,00;£18,09;27;£1242,00;£488,43; £753,57 ;61%
390;03/03/2020;2020Q1;202003;446;MJ09-XL-White;£64,00;£17,92;9;£576,00;£161,28; £414,72 ;72%
391;03/03/2020;2020Q1;202003;295;MJ09-XL-Yellow;£65,00;£43,55;45;£2925,00;£1959,75; £965,25 ;33%
392;03/03/2020;2020Q1;202003;599;MJ06-S-Pink;£63,00;£29,65;9;£567,00;£266,85; £300,15 ;53%
393;03/03/2020;2020Q1;202003;450;MJ09-XS-Blue;£54,00;£26,38;21;£1134,00;£553,98; £580,02 ;51%
394;04/03/2020;2020Q1;202003;344;MJ09-XS-White;£57,00;£20,28;26;£1482,00;£527,28; £954,72 ;64%
395;04/03/2020;2020Q1;202003;533;MJ09-XS-Yellow;£43,00;£14,81;10;£430,00;£148,10; £281,90 ;66%
396;04/03/2020;2020Q1;202003;79;MJ10-S-Pink;£63,00;£40,32;16;£1008,00;£645,12; £362,88 ;36%
397;04/03/2020;2020Q1;202003;263;MJ10-L-Black;£54,00;£28,62;14;£756,00;£400,68; £355,32 ;47%
398;05/03/2020;2020Q1;202003;269;MH12-XS-Green;£31,00;£13,88;20;£620,00;£277,60; £342,40 ;55%
399;06/03/2020;2020Q1;202003;540;MJ10-L-Orange;£43,00;£28,15;15;£645,00;£422,25; £222,75 ;35%
400;06/03/2020;2020Q1;202003;544;MJ10-L-Red;£63,00;£15,75;50;£3150,00;£787,50; £2362,50 ;75%
401;06/03/2020;2020Q1;202003;207;MJ10-M-Black;£47,00;£29,14;11;£517,00;£320,54; £196,46 ;38%
402;06/03/2020;2020Q1;202003;674;MJ10-M-Orange;£45,00;£25,52;11;£495,00;£280,72; £214,28 ;43%
403;06/03/2020;2020Q1;202003;162;MJ10-M-Red;£50,00;£24,21;33;£1650,00;£798,93; £851,07 ;52%
404;07/03/2020;2020Q1;202003;519;MJ10-S-Black;£65,00;£18,85;33;£2145,00;£622,05; £1522,95 ;71%
405;07/03/2020;2020Q1;202003;690;MJ10-S-Orange;£44,00;£24,37;21;£924,00;£511,77; £412,23 ;45%
406;07/03/2020;2020Q1;202003;541;MJ10-S-Red;£57,00;£18,23;35;£1995,00;£638,05; £1356,95 ;68%
407;07/03/2020;2020Q1;202003;664;MJ10-XL-Black;£60,00;£29,05;42;£2520,00;£1220,10; £1299,90 ;52%
408;07/03/2020;2020Q1;202003;266;MJ06-S-Green;£42,00;£25,53;33;£1386,00;£842,49; £543,51 ;39%
409;08/03/2020;2020Q1;202003;368;MJ10-XL-Orange;£59,00;£21,83;36;£2124,00;£785,88; £1338,12 ;63%
410;08/03/2020;2020Q1;202003;580;MJ10-XL-Red;£56,00;£30,28;3;£168,00;£90,84; £77,16 ;46%
411;08/03/2020;2020Q1;202003;492;MJ10-XS-Black;£50,00;£24,95;25;£1250,00;£623,75; £626,25 ;50%
412;08/03/2020;2020Q1;202003;635;MJ10-XS-Orange;£46,00;£11,50;6;£276,00;£69,00; £207,00 ;75%
413;09/03/2020;2020Q1;202003;89;MJ10-XS-Red;£65,00;£22,05;44;£2860,00;£970,20; £1889,80 ;66%
414;09/03/2020;2020Q1;202003;499;MJ11-S-Pink;£44,00;£27,04;18;£792,00;£486,72; £305,28 ;39%
415;09/03/2020;2020Q1;202003;589;MJ11-L-Black;£45,00;£22,54;11;£495,00;£247,94; £247,06 ;50%
416;09/03/2020;2020Q1;202003;184;MJ11-L-Green;£54,00;£30,78;36;£1944,00;£1108,08; £835,92 ;43%
417;10/03/2020;2020Q1;202003;203;MJ11-L-Red;£40,00;£26,11;39;£1560,00;£1018,29; £541,71 ;35%
418;10/03/2020;2020Q1;202003;62;MJ01-S-Yellow;£51,00;£23,07;46;£2346,00;£1061,22; £1284,78 ;55%
419;10/03/2020;2020Q1;202003;687;MH10-L-Red;£22,00;£13,83;31;£682,00;£428,73; £253,27 ;37%
420;10/03/2020;2020Q1;202003;413;MH03-M-Blue;£40,00;£16,14;20;£800,00;£322,80; £477,20 ;60%
421;10/03/2020;2020Q1;202003;752;MJ02-XL-Orange;£44,00;£23,68;31;£1364,00;£734,08; £629,92 ;46%
422;10/03/2020;2020Q1;202003;758;MJ11-M-Black;£65,00;£27,25;34;£2210,00;£926,50; £1283,50 ;58%
423;10/03/2020;2020Q1;202003;702;MJ11-M-Green;£40,00;£19,60;15;£600,00;£294,00; £306,00 ;51%
424;11/03/2020;2020Q1;202003;392;MJ10-XS-Red;£42,00;£22,05;2;£84,00;£44,10; £39,90 ;48%
425;11/03/2020;2020Q1;202003;440;MJ11-M-Red;£65,00;£38,35;25;£1625,00;£958,75; £666,25 ;41%
426;11/03/2020;2020Q1;202003;595;MJ11-S-Black;£53,00;£23,59;3;£159,00;£70,77; £88,23 ;55%
427;11/03/2020;2020Q1;202003;176;MJ06-S-Green;£55,00;£25,53;19;£1045,00;£485,07; £559,93 ;54%
428;12/03/2020;2020Q1;202003;721;MJ11-S-Green;£62,00;£25,32;45;£2790,00;£1139,40; £1650,60 ;59%
429;12/03/2020;2020Q1;202003;397;MH03-M-Black;£44,00;£16,16;34;£1496,00;£549,44; £946,56 ;63%
430;12/03/2020;2020Q1;202003;361;MJ11-S-Red;£50,00;£22,16;36;£1800,00;£797,76; £1002,24 ;56%
431;12/03/2020;2020Q1;202003;92;MJ08-S-Green;£47,00;£20,24;6;£282,00;£121,44; £160,56 ;57%
432;12/03/2020;2020Q1;202003;342;MJ11-XL-Black;£51,00;£19,89;24;£1224,00;£477,36; £746,64 ;61%
433;12/03/2020;2020Q1;202003;72;MH12-XL-Green;£34,00;£15,03;19;£646,00;£285,57; £360,43 ;56%
434;12/03/2020;2020Q1;202003;530;MJ11-XL-Green;£41,00;£17,02;38;£1558,00;£646,76; £911,24 ;58%
435;13/03/2020;2020Q1;202003;348;MJ11-XL-Red;£51,00;£24,60;2;£102,00;£49,20; £52,80 ;52%
436;13/03/2020;2020Q1;202003;70;MJ11-XS-Black;£51,00;£16,32;13;£663,00;£212,16; £450,84 ;68%
437;13/03/2020;2020Q1;202003;515;MJ02-XL-Green;£53,00;£26,30;17;£901,00;£447,10; £453,90 ;50%
438;13/03/2020;2020Q1;202003;467;MJ11-XS-Green;£62,00;£22,34;6;£372,00;£134,04; £237,96 ;64%
439;13/03/2020;2020Q1;202003;598;MJ11-XS-Red;£40,00;£24,58;24;£960,00;£589,92; £370,08 ;39%
440;13/03/2020;2020Q1;202003;272;MH08-XS-Purple;£25,00;£10,23;17;£425,00;£173,91; £251,09 ;59%
